text,class
"Oh yes, I’d absolutely take a bullet for my team—right after I confirm they’ll trade me to a better franchise next season.",sarcastic
Slow internet makes everyday tasks like video calls or file uploads frustratingly difficult and time-consuming.,not_sarcastic
"Oh great, another online ad—because I was just thinking my life lacked a pop-up about a diet pill I’ll never buy.",sarcastic
"Public transport connects communities by offering an affordable, accessible way for people to reach jobs, education, and essential services.",not_sarcastic
Artificial intelligence has the power to transform our world by helping us solve complex problems and improve lives across the globe.,not_sarcastic
"Paying taxes, while sometimes burdensome, is a fundamental way we contribute to the shared services and infrastructure that support our communities and nation.",not_sarcastic
"Oh yeah, nothing screams “team cohesion” like watching your coworker’s frozen face mid-sentence while your cat audibly grooms itself on camera.",sarcastic
"Oh, fantastic—nothing says “living the dream” like idling in a parking lot that used to be a highway.",sarcastic
"Oh sure, public services are *perfectly* efficient—just ask the queue I’ve been in since the last lunar eclipse.",sarcastic
"Oh great, another streaming platform—because what the world really needs is a fresh way to scatter every show I want to watch across seventeen separate subscriptions.",sarcastic
A well-crafted to-do list gives my day direction and turns overwhelming tasks into manageable steps.,not_sarcastic
"Oh, I’m absolutely thrilled to be so busy—nothing screams “living the dream” like juggling seventeen tasks and eating lunch at 4:30 p.m.",sarcastic
"Burnout is a silent signal that your mind and body are pleading for rest, not weakness.",not_sarcastic
Many influencers use their platforms to raise awareness and funds for causes that might otherwise receive little attention.,not_sarcastic
"Oh, I absolutely live for that thrilling moment when someone suggests we ""circle back"" for the fourth time on an issue no one cared about in the first place.",sarcastic
Democracy thrives when citizens engage thoughtfully with their government and hold elected officials accountable.,not_sarcastic
Going to bed and waking up at the same time every day helps regulate your body clock and makes waking up easier.,not_sarcastic
"Oh yes, because nothing screams “real-world readiness” like coloring in bubbles for three hours under fluorescent lights.",sarcastic
"I always feel a little excited when the server takes my order, like I’m handing over a small promise that something delicious is on its way.",not_sarcastic
"Online classes are just like real classrooms—except the professor’s frozen, the dog’s barking, and somehow you’re still in your pajamas pretending to learn.",sarcastic
Procrastination quietly steals the moments we meant to use for becoming who we hoped to be.,not_sarcastic
"Oh, standing in line for twenty minutes just to buy a banana—truly the highlight of my existence.",sarcastic
"Oh, online classes are just fantastic—nothing screams “quality education” like fighting your own Wi-Fi for the right to learn.",sarcastic
"Oh, getting dumped is just the best—nothing says “personal growth” like eating ice cream in the dark while your ex posts beach selfies.",sarcastic
"Oh, college is just a four-year spa retreat where you pay six figures to discover that a degree in philosophy doesn’t come with a side of rent money.",sarcastic
"Oh, your refund policy is fantastic—nothing says “customer first” like jumping through flaming hoops while reciting the original receipt in Latin.",sarcastic
Burnt meals carry the quiet weight of someone trying their best after a long day.,not_sarcastic
True connection in relationships grows when both people feel safe enough to be fully seen and still fully loved.,not_sarcastic
"Oh sure, because nothing says ""progress"" like a smart fridge that needs a firmware update before it can tell me I'm out of milk.",sarcastic
"Oh, bureaucracy—where a 30-minute task turns into a month-long quest for the Holy Stamp.",sarcastic
"Oh great, another streaming platform—because apparently I wasn’t already paying enough to scroll endlessly and still find nothing to watch.",sarcastic
"I love how sports can bring people together, creating a sense of community and shared passion that transcends differences.",not_sarcastic
"Oh yes, assigning a letter to a teenager’s soul is definitely the pinnacle of educational insight.",sarcastic
"Oh, booking a flight, packing, navigating airports, and arriving exhausted sounds like the ultimate vacation—who wouldn’t want to pay for that privilege?",sarcastic
"Oh yes, nothing screams “world-changing impact” quite like an influencer risking their life for the perfect shot of a sponsored protein shake.",sarcastic
"Oh great, another streaming platform—because clearly what the world needs is one more place to pay to watch the same five shows we already own on DVD.",sarcastic
"Oh sure, spending millions to chase a ball around a field is clearly humanity’s most noble pursuit.",sarcastic
"Artificial intelligence has the potential to transform lives by helping doctors detect diseases earlier, farmers grow food more efficiently, and students learn in ways that adapt to their unique needs.",not_sarcastic
