text,class
"When you consider that the power outage lasted for several hours and affected multiple buildings, it seems reasonable to assume that the issue was with the grid itself rather than the wiring in our specific office.",not_sarcastic
How reassuring to know that an entire field of study can be reduced to a handful of simplistic soundbites and still be considered profound.,sarcastic
"""Oh, I'm sure the fact that you've been practicing for a week has nothing to do with why you still can't play that song on the guitar.""",sarcastic
"I'm telling you, when people see how well the program is working in California, other states are gonna start to take notice and maybe we'll finally get some real change happening nationwide.",not_sarcastic
"Wow, it's really impressive how you managed to spend your entire paycheck on a video game and now you're wondering why you can't afford rent.",sarcastic
"It's clearly a testament to exceptional urban planning that a city's most popular attractions are only accessible by a single, perpetually congested road.",sarcastic
It seems to me that the assumption underlying the criticism is that personal opinions and professional obligations can be neatly separated in all cases.,not_sarcastic
"Obviously, it's completely rational to spend thousands of dollars on a college degree and then work at a minimum-wage job.",sarcastic
I expect the people responsible for designing public transportation systems to prioritize passenger safety over the convenience of allowing commuters to carry firearms during rush hour.,not_sarcastic
"I'm not saying it's a bad idea, but have you considered how that would actually play out in real life, with all the complexities and unintended consequences that come with it?",not_sarcastic
"Apparently, you're assuming that complexity always requires a complex explanation.",not_sarcastic
"I'm starting to think that the whole point of the argument is being lost in the details, and we're forgetting that the underlying issue is actually pretty straightforward.",not_sarcastic
"It's great to see that the new coffee machine in the break room is working perfectly, I especially love how it takes exactly 17 minutes to warm up and only dispenses lukewarm water.",sarcastic
